cd_procedimento,termo,categoria,tot_qt,tot_vl,mean_vl
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,20 a 29,12005,3966735.72,330.42
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,30 a 39,20278,7350602.77999992,362.49
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,40 a 49,22309,7395344.42999989,331.5
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,5 a 9,2103,652033.61,310.05
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,50 a 59,23230,7758677.8799999,333.99
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,60 a 69,25943,9395742.36999992,362.17
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,70 a 79,28096,11015152.5599999,392.05
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,80 ou mais,31255,11764596.3799999,376.41
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,<1,969,317799.68,327.97
25,TOMOGRAFIA COMPUTADORIZADA DIAGNÓSTICA,Não identificado,2431,754743.46,310.47
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,1 a 4,3,408.8,136.27
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,10 a 14,2,61.36,30.68
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,15 a 19,2,61.36,30.68
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,20 a 29,24,2105.69,87.74
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,30 a 39,26,4149.9,159.61
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,40 a 49,23,3560.2,154.79
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,5 a 9,2,61.36,30.68
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,50 a 59,15,3930.73,262.05
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,60 a 69,26,4278.26,164.55
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,70 a 79,28,11349.37,405.33
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,80 ou mais,34,11089.3,326.16
26,TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA,Não identificado,9,1103.73,122.64
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,1 a 4,1423,203897.81,143.29
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,10 a 14,867,112669.27,129.95
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,15 a 19,1941,234837.17,120.99
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,20 a 29,13303,1516515.76,114
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,30 a 39,25092.8,3214904.37,128.12
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,40 a 49,12450,1939581.44,155.79
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,5 a 9,925,130717.15,141.32
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,50 a 59,10878,1882213.84999999,173.03
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,60 a 69,13473,2573125.85000001,190.98
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,70 a 79,14952,2988072.02000002,199.84
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,80 ou mais,16005,3166965.79000002,197.87
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,<1,2156,298351.69,138.38
27,ULTRA-SONOGRAFIA DIAGNÓSTICA,Não identificado,1308,216717.17,165.69
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,1 a 4,34,9144.53,268.96
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,10 a 14,29,7164.82,247.06
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,15 a 19,32,8819.9,275.62
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,20 a 29,161,30051.81,186.66
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,30 a 39,315,76855.27,243.98
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,40 a 49,350,93031.99,265.81
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,5 a 9,39,11261.71,288.76
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,50 a 59,492,98726,200.66
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,60 a 69,631,134953.73,213.87
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,70 a 79,621,135720.76,218.55
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,80 ou mais,566,101793.22,179.85
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,<1,47,23981.57,510.25
28,ULTRA-SONOGRAFIA INTERVENCIONISTA,Não identificado,34.5,14716.43,426.56
29,MATERIAIS E OPME,1 a 4,7173652.2767,112124433.810002,15.63
29,MATERIAIS E OPME,10 a 14,5326769.414,84536331.3800007,15.87
29,MATERIAIS E OPME,15 a 19,6589214.5533,134385926.37,20.39
29,MATERIAIS E OPME,20 a 29,26394342.9789998,665741799.989987,25.22
29,MATERIAIS E OPME,30 a 39,46729571.4876996,1108875123.3,23.73
29,MATERIAIS E OPME,40 a 49,40466601.6320996,1037604991.51,25.64
29,MATERIAIS E OPME,5 a 9,5289498.4686,114992919.269999,21.74
29,MATERIAIS E OPME,50 a 59,46797165.2134994,1066249675.44002,22.78
29,MATERIAIS E OPME,60 a 69,58489183.9555995,1282527981.97002,21.93
29,MATERIAIS E OPME,70 a 79,63778766.7920993,1218750565.29004,19.11
29,MATERIAIS E OPME,80 ou mais,77631681.9076001,1219170044.96,15.7
29,MATERIAIS E OPME,<1,6031671.95500001,106124376.520001,17.59
29,MATERIAIS E OPME,Não identificado,5248934.68980001,92581665.8500002,17.64
30,MEDICAMENTOS,1 a 4,14263563.3305,92157413.9599994,6.46
30,MEDICAMENTOS,10 a 14,12010716.2211,69265842.8899997,5.77
30,MEDICAMENTOS,15 a 19,13604509.1659,103311086.939999,7.59
30,MEDICAMENTOS,20 a 29,40489701.7489002,380397566.5,9.39
30,MEDICAMENTOS,30 a 39,67852241.9922002,819796081.310001,12.08
30,MEDICAMENTOS,40 a 49,60584161.4297001,735006131.679994,12.13
30,MEDICAMENTOS,5 a 9,10536849.4763,88362674.3300001,8.39
30,MEDICAMENTOS,50 a 59,69485222.5797002,869858885.219981,12.52
30,MEDICAMENTOS,60 a 69,91643919.3204,1244560075.11996,13.58
30,MEDICAMENTOS,70 a 79,105577357.6507,1236448133.34997,11.71
30,MEDICAMENTOS,80 ou mais,132006527.1373,1184743282.93,8.97
30,MEDICAMENTOS,<1,8172176.91039999,76276987.7399999,9.33
30,MEDICAMENTOS,Não identificado,8610151.43329999,80865848.4600003,9.39
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",1 a 4,4846092.51610001,372605665.629998,76.89
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",10 a 14,2797830.9064,169657968.660001,60.64
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",15 a 19,3589760.429,271930197.889996,75.75
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",20 a 29,20256527.8407,1488155463.69994,73.47
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",30 a 39,38604954.070999,2674888426.41002,69.29
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",40 a 49,34596801.2775998,1829947731.58999,52.89
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",5 a 9,2853416.3722,284028365.319999,99.54
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",50 a 59,49095571.0161994,1873451575.22001,38.16
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",60 a 69,64114010.9024994,2484368070.87996,38.75
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",70 a 79,79067730.5611994,2596600214.1999,32.84
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",80 ou mais,97586414.9752995,2686823050.46993,27.53
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",<1,14102180.18,559648868.429997,39.69
31,"DIÁRIAS, TAXAS E GASES MEDICINAIS",Não identificado,7103622.10080002,207076298.709998,29.15
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),1 a 4,676,89456.3699999999,132.33
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),10 a 14,1487,75394.7099999999,50.7
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),15 a 19,532,87507.6499999999,164.49
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),20 a 29,1504,198119.71,131.73
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),30 a 39,2376,339573.36,142.92
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),40 a 49,2029.5,289977.99,142.88
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),5 a 9,426,62653.4399999999,147.07
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),50 a 59,2107,282337,134
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),60 a 69,2168,313990.72,144.83
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),70 a 79,2082,247390.889999999,118.82
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),80 ou mais,2802,406369.240000001,145.03
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),<1,1023,152850.11,149.41
10101012,CONSULTA EM CONSULTÓRIO (NO HORÁRIO NORMAL OU PREESTABELECIDO),Não identificado,233,28239.12,121.2
10101020,CONSULTA EM DOMICÍLIO,1 a 4,1292,268748.96,208.01
10101020,CONSULTA EM DOMICÍLIO,10 a 14,646,117630.58,182.09
10101020,CONSULTA EM DOMICÍLIO,15 a 19,638,132554.47,207.77
10101020,CONSULTA EM DOMICÍLIO,20 a 29,632,156962.14,248.36
10101020,CONSULTA EM DOMICÍLIO,30 a 39,664,161644.3,243.44
10101020,CONSULTA EM DOMICÍLIO,40 a 49,899,221821.87,246.74
10101020,CONSULTA EM DOMICÍLIO,5 a 9,648,135312.64,208.82
10101020,CONSULTA EM DOMICÍLIO,50 a 59,1289,278399.160000001,215.98
10101020,CONSULTA EM DOMICÍLIO,60 a 69,4454,1029485.80999999,231.14
10101020,CONSULTA EM DOMICÍLIO,70 a 79,6913,1788218.43000002,258.67
10101020,CONSULTA EM DOMICÍLIO,80 ou mais,16599,3515673.4100001,211.8
10101020,CONSULTA EM DOMICÍLIO,<1,204,52335.66,256.55
10101020,CONSULTA EM DOMICÍLIO,Não identificado,460,140638.22,305.74
10101039,CONSULTA EM PRONTO SOCORRO,1 a 4,1057,160942.160000001,152.26
10101039,CONSULTA EM PRONTO SOCORRO,10 a 14,611.3,75438.9299999999,123.41
10101039,CONSULTA EM PRONTO SOCORRO,15 a 19,1048.6,116721.38,111.31
10101039,CONSULTA EM PRONTO SOCORRO,20 a 29,4429.8,422382.589999999,95.35
10101039,CONSULTA EM PRONTO SOCORRO,30 a 39,6779.4,748776.620000006,110.45
10101039,CONSULTA EM PRONTO SOCORRO,40 a 49,4522.9,562613.93,124.39
10101039,CONSULTA EM PRONTO SOCORRO,5 a 9,769,79937.8599999998,103.95
10101039,CONSULTA EM PRONTO SOCORRO,50 a 59,4459.8,511697.040000001,114.74
10101039,CONSULTA EM PRONTO SOCORRO,60 a 69,5505.5,765876.809999999,139.11
10101039,CONSULTA EM PRONTO SOCORRO,70 a 79,6087.7,855332.439999995,140.5
10101039,CONSULTA EM PRONTO SOCORRO,80 ou mais,8151.40000000001,1561199.77,191.53
10101039,CONSULTA EM PRONTO SOCORRO,<1,415.6,47918.2699999999,115.3
10101039,CONSULTA EM PRONTO SOCORRO,Não identificado,957.8,96279.7299999999,100.52
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),1 a 4,180283.2,25630255.7800005,142.17
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),10 a 14,90158,12019542.2999999,133.32
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),15 a 19,140717.3,25213888.5000005,179.18
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),20 a 29,550232.1,98498453.3699983,179.01
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),30 a 39,952098.6,113091653.879995,118.78
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),40 a 49,853388.1,86673099.0899926,101.56
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),5 a 9,113711.8,16829453.6899999,148
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),50 a 59,956884.1,127866469.789991,133.63
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),60 a 69,1236114.1,199972287.639992,161.77
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),70 a 79,1333122.2,280268006.969989,210.23
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),80 ou mais,1689906.5,256417119.139985,151.73
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),<1,124381.2,24008757.0100001,193.03
10102019,VISITA HOSPITALAR (PACIENTE INTERNADO),Não identificado,107710.8,14550240.3800002,135.09
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,1 a 4,35,7636.38,218.18
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,10 a 14,132,23872.59,180.85
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,15 a 19,5642,1126263.97999999,199.62
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,20 a 29,88191.95,38310360.0400004,434.4
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,30 a 39,142952.65,47955485.819998,335.46
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,40 a 49,14039,4311699.37999992,307.12
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,5 a 9,29,5768.72,198.92
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,50 a 59,230,51449.57,223.69
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,60 a 69,98,20495.52,209.14
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,70 a 79,37,11815.16,319.33
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,80 ou mais,25,4877.7,195.11
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,<1,67,47404.32,707.53
10103015,ATENDIMENTO AO RECÉM-NASCIDO EM BERÇÁRIO,Não identificado,2495,524888.62,210.38
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),1 a 4,38,11204.4,294.85
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),10 a 14,154,40729.79,264.48
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),15 a 19,6244.6,1761757.19,282.12
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),20 a 29,97490.3500000001,43226118.609999,443.39
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),30 a 39,159147.25,79506280.4799987,499.58
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),40 a 49,15803.5,7270280.72999993,460.04
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),5 a 9,33,8456.58,256.26
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),50 a 59,266,89294.2600000001,335.69
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),60 a 69,117,37256.55,318.43
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),70 a 79,39,13528.88,346.89
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),80 ou mais,23,5503.79,239.3
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),<1,23,10176.33,442.45
10103023,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE BAIXO RISCO),Não identificado,2774.3,827249.140000004,298.18
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),1 a 4,2,1095.28,547.64
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),10 a 14,8,2388.9,298.61
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),15 a 19,315,97425.12,309.29
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),20 a 29,3622,1214575.39000001,335.33
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),30 a 39,6198.3,2363239.77999997,381.27
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),40 a 49,741,283196.95,382.18
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),5 a 9,1,52.8,52.8
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),50 a 59,11,6942.56,631.14
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),60 a 69,6,2848.64,474.77
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),70 a 79,3,950.92,316.97
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),80 ou mais,1,439.5,439.5
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),<1,6,2428.38,404.73
10103031,ATENDIMENTO AO RECÉM-NASCIDO EM SALA DE PARTO (PARTO NORMAL OU OPERATÓRIO DE ALTO RISCO),Não identificado,101,37401.02,370.31
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),1 a 4,14263.2,2361526.52,165.57
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),10 a 14,6927.6,746228.140000001,107.72
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),15 a 19,9132,832330.26,91.14
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),20 a 29,57244.3,7348174.81999998,128.37
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),30 a 39,131817,13695069.9500002,103.89
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),40 a 49,88449.2,7661216.15000006,86.62
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),5 a 9,8274,10646017.18,1286.68
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),50 a 59,106009.7,9636154.75,90.9
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),60 a 69,145520.9,18620617.1200003,127.96
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),70 a 79,164001.1,17831110.4899998,108.73
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),80 ou mais,222885.4,18679128.4999998,83.81
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),<1,37865.01,6269840.83,165.58
10104011,ATENDIMENTO DO INTENSIVISTA DIARISTA (POR DIA E POR PACIENTE),Não identificado,11395.6,987840.290000003,86.69
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),1 a 4,54411,21648374.04,397.87
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),10 a 14,27602,6063096.68999998,219.66
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),15 a 19,33073.4167,6908070.64999998,208.87
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),20 a 29,206432.7002,66302529.1700005,321.18
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),30 a 39,429604.8366,123593939.459998,287.69
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),40 a 49,295738.2835,62035242.0800011,209.76
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),5 a 9,30389.8333,49834055.95,1639.83
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),50 a 59,368099.5302,80698296.5299999,219.23
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),60 a 69,496955.1832,133827752.339999,269.3
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),70 a 79,550606.5264,131761827.879993,239.3
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),80 ou mais,700904.1966,142775068.459995,203.7
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),<1,154074.3334,67757893.7399999,439.77
10104020,ATENDIMENTO MÉDICO DO INTENSIVISTA EM UTI GERAL OU PEDIÁTRICA (PLANTÃO DE 12 HORAS - POR PACIENTE),Não identificado,45378,8590710.31999998,189.31
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",1 a 4,12,5892.74,491.06
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",10 a 14,24,10355.92,431.5
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",15 a 19,14,5540.43,395.74
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",20 a 29,63,114158.05,1812.03
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",30 a 39,71,36149.39,509.15
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",40 a 49,65,33943.62,522.21
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",5 a 9,15,15451.33,1030.09
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",50 a 59,132,83614.57,633.44
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",60 a 69,189,129693.76,686.21
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",70 a 79,155,73586.38,474.75
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",80 ou mais,221,84019.4600000001,380.18
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",<1,10,4681.95,468.19
10105034,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, 1ª HORA - A PARTIR DO DESLOCAMENTO DO MÉDICO - ACOMPANHAMENTO MÉDICO",Não identificado,5,3330.78,666.16
10105042,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, POR HORA ADICIONAL - ATÉ O RETORNO DO MÉDICO À BASE - ACOMPANHAMENTO MÉDICO",1 a 4,2,635.53,317.76
10105042,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, POR HORA ADICIONAL - ATÉ O RETORNO DO MÉDICO À BASE - ACOMPANHAMENTO MÉDICO",10 a 14,3,786.3,262.1
10105042,"TRANSPORTE EXTRA-HOSPITALAR TERRESTRE DE PACIENTES GRAVES, POR HORA ADICIONAL - ATÉ O RETORNO DO MÉDICO À BASE - ACOMPANHAMENTO MÉDICO",15 a 19,11,6266.62,569.69
