cd_procedimento,termo,categoria,tot_qt,tot_vl,mean_vl
20103310,Lesão nervosa periférica afetando mais de um nervo com alterações sensitivas e/ou motoras,Feminino,18629,295207.84,15.85
20103310,Lesão nervosa periférica afetando mais de um nervo com alterações sensitivas e/ou motoras,N. I.,495,11814.82,23.87
20103328,Lesão nervosa periférica afetando um nervo com alterações sensitivas e/ou motoras,Masculino,1187,20239.58,17.05
20103328,Lesão nervosa periférica afetando um nervo com alterações sensitivas e/ou motoras,Feminino,1724,22520.21,13.06
20103328,Lesão nervosa periférica afetando um nervo com alterações sensitivas e/ou motoras,N. I.,34,352,10.35
20103336,Manipulação vertebral,Masculino,1,51.84,51.84
20103336,Manipulação vertebral,Feminino,0,0,0
20103336,Manipulação vertebral,N. I.,0,0,0
20103344,Miopatias,Masculino,120696,8837353.75999998,73.22
20103344,Miopatias,Feminino,117052,2060165.28000002,17.6
20103344,Miopatias,N. I.,1877,38568.53,20.55
20103360,Paciente com D.P.O.C. em atendimento ambulatorial necessitando reeducação e reabilitação respiratória,Masculino,553,26227.3,47.43
20103360,Paciente com D.P.O.C. em atendimento ambulatorial necessitando reeducação e reabilitação respiratória,Feminino,524,19021.42,36.3
20103360,Paciente com D.P.O.C. em atendimento ambulatorial necessitando reeducação e reabilitação respiratória,N. I.,3,128.45,42.82
20103379,"Paciente em pós-operatório de cirurgia cardíaca, atendido em ambulatório, duas a três vezes por semana",Masculino,237,5129.26,21.64
20103379,"Paciente em pós-operatório de cirurgia cardíaca, atendido em ambulatório, duas a três vezes por semana",Feminino,38,853.04,22.45
20103379,"Paciente em pós-operatório de cirurgia cardíaca, atendido em ambulatório, duas a três vezes por semana",N. I.,0,0,0
20103387,"Pacientes com doença isquêmica do coração, atendido em ambulatório de 8 a 24 semanas",Masculino,319,2435.4,7.63
20103387,"Pacientes com doença isquêmica do coração, atendido em ambulatório de 8 a 24 semanas",Feminino,813,6403.28,7.88
20103387,"Pacientes com doença isquêmica do coração, atendido em ambulatório de 8 a 24 semanas",N. I.,1,9.8,9.8
20103395,"Pacientes com doença isquêmica do coração, atendido em ambulatório, até 8 semanas de programa",Masculino,1745,27949.4,16.02
20103395,"Pacientes com doença isquêmica do coração, atendido em ambulatório, até 8 semanas de programa",Feminino,969,15831.19,16.34
20103395,"Pacientes com doença isquêmica do coração, atendido em ambulatório, até 8 semanas de programa",N. I.,9,226.8,25.2
20103409,Pacientes com doenças neuro-músculo-esqueléticas com envolvimento tegumentar,Masculino,4229,150122.54,35.5
20103409,Pacientes com doenças neuro-músculo-esqueléticas com envolvimento tegumentar,Feminino,3269,99863.0700000001,30.55
20103409,Pacientes com doenças neuro-músculo-esqueléticas com envolvimento tegumentar,N. I.,49,775.91,15.83
20103417,"Pacientes sem doença coronariana clinicamente manifesta, mas considerada de alto  risco,  atendido  em ambulatório, duas a três vezes por semana",Masculino,13,309,23.77
20103417,"Pacientes sem doença coronariana clinicamente manifesta, mas considerada de alto  risco,  atendido  em ambulatório, duas a três vezes por semana",Feminino,22,561.99,25.55
20103417,"Pacientes sem doença coronariana clinicamente manifesta, mas considerada de alto  risco,  atendido  em ambulatório, duas a três vezes por semana",N. I.,0,0,0
20103425,Paralisia cerebral,Masculino,2451,35916.64,14.65
20103425,Paralisia cerebral,Feminino,3531,53279.47,15.09
20103425,Paralisia cerebral,N. I.,101,1226.91,12.15
20103433,Paralisia cerebral com distúrbio de comunicação,Masculino,1296,42092.27,32.48
20103433,Paralisia cerebral com distúrbio de comunicação,Feminino,1790,55023.46,30.74
20103433,Paralisia cerebral com distúrbio de comunicação,N. I.,2,24,12
20103441,Paraparesia/tetraparesia,Masculino,253569,4782237.64000003,18.86
20103441,Paraparesia/tetraparesia,Feminino,230004,4512086.42000002,19.62
20103441,Paraparesia/tetraparesia,N. I.,10998,158151.18,14.38
20103450,Paraplegia e tetraplegia,Masculino,29456,583825.53,19.82
20103450,Paraplegia e tetraplegia,Feminino,26208,524794.559999998,20.02
20103450,Paraplegia e tetraplegia,N. I.,902,42533.23,47.15
20103468,Parkinson,Masculino,619,10024.18,16.19
20103468,Parkinson,Feminino,647,13361.33,20.65
20103468,Parkinson,N. I.,20,288,14.4
20103476,Patologia neurológica com dependência de atividades da vida diária,Masculino,136282,3715884.98999999,27.27
20103476,Patologia neurológica com dependência de atividades da vida diária,Feminino,125887,3298366.16999997,26.2
20103476,Patologia neurológica com dependência de atividades da vida diária,N. I.,4181,103561.58,24.77
20103484,Patologia osteomioarticular em um membro,Masculino,4919,184210.41,37.45
20103484,Patologia osteomioarticular em um membro,Feminino,4441,196391.81,44.22
20103484,Patologia osteomioarticular em um membro,N. I.,139,4952.91,35.63
20103492,Patologia osteomioarticular em dois ou mais membros,Masculino,96828.5,1768792.62000001,18.27
20103492,Patologia osteomioarticular em dois ou mais membros,Feminino,94089,1765908.99000002,18.77
20103492,Patologia osteomioarticular em dois ou mais membros,N. I.,4043,59075.19,14.61
20103506,Patologia osteomioarticular em um segmento da coluna,Masculino,546,10324.42,18.91
20103506,Patologia osteomioarticular em um segmento da coluna,Feminino,544,35236.41,64.77
20103506,Patologia osteomioarticular em um segmento da coluna,N. I.,25,533.2,21.33
20103514,Patologia osteomioarticular em diferentes segmentos da coluna,Masculino,7420,392687.62,52.92
20103514,Patologia osteomioarticular em diferentes segmentos da coluna,Feminino,6259,464138.34,74.16
20103514,Patologia osteomioarticular em diferentes segmentos da coluna,N. I.,147,6696,45.55
20103522,Patologias osteomioarticulares com dependência de atividades da vida diária,Masculino,26502,1504261.44,56.76
20103522,Patologias osteomioarticulares com dependência de atividades da vida diária,Feminino,24151,599418.220000001,24.82
20103522,Patologias osteomioarticulares com dependência de atividades da vida diária,N. I.,487,15453.72,31.73
20103530,Recuperação funcional pós-operatória ou por imobilização da patologia vertebral,Masculino,2496,39925.63,16
20103530,Recuperação funcional pós-operatória ou por imobilização da patologia vertebral,Feminino,3098,54139.69,17.48
20103530,Recuperação funcional pós-operatória ou por imobilização da patologia vertebral,N. I.,27,1972.7,73.06
20103565,Processos inflamatórios pélvicos,Masculino,16,1282.32,80.14
20103565,Processos inflamatórios pélvicos,Feminino,2,48.26,24.13
20103565,Processos inflamatórios pélvicos,N. I.,0,0,0
20103573,Programa de exercício supervisionado com obtenção de eletrocardiograma e/ou saturação de O2 - sessão individual,Masculino,1,346.61,346.61
20103573,Programa de exercício supervisionado com obtenção de eletrocardiograma e/ou saturação de O2 - sessão individual,Feminino,0,0,0
20103573,Programa de exercício supervisionado com obtenção de eletrocardiograma e/ou saturação de O2 - sessão individual,N. I.,0,0,0
20103581,Programa de exercício supervisionado com obtenção de eletrocardiograma e/ou saturação de O2 - sessão coletiva,Masculino,1,9.45,9.45
20103581,Programa de exercício supervisionado com obtenção de eletrocardiograma e/ou saturação de O2 - sessão coletiva,Feminino,0,0,0
20103581,Programa de exercício supervisionado com obtenção de eletrocardiograma e/ou saturação de O2 - sessão coletiva,N. I.,0,0,0
20103611,Queimados - seguimento ambulatorial para prevenção de sequelas (por segmento),Masculino,42,898.32,21.39
20103611,Queimados - seguimento ambulatorial para prevenção de sequelas (por segmento),Feminino,76,1167.76,15.37
20103611,Queimados - seguimento ambulatorial para prevenção de sequelas (por segmento),N. I.,0,0,0
20103620,Reabilitação de paciente com endoprótese,Masculino,26,982.46,37.79
20103620,Reabilitação de paciente com endoprótese,Feminino,46,200.1,4.35
20103620,Reabilitação de paciente com endoprótese,N. I.,0,0,0
20103638,Reabilitação labiríntica (por sessão),Masculino,130,5058.61,38.91
20103638,Reabilitação labiríntica (por sessão),Feminino,73,5902.59,80.86
20103638,Reabilitação labiríntica (por sessão),N. I.,17,682.32,40.14
20103646,Reabilitação perineal com biofeedback,Masculino,105,11200.59,106.67
20103646,Reabilitação perineal com biofeedback,Feminino,159,23072.57,145.11
20103646,Reabilitação perineal com biofeedback,N. I.,0,0,0
20103654,Recuperação funcional de distúrbios crânio-faciais,Masculino,52,585.25,11.25
20103654,Recuperação funcional de distúrbios crânio-faciais,Feminino,68,1269.54,18.67
20103654,Recuperação funcional de distúrbios crânio-faciais,N. I.,0,0,0
20103662,Recuperação funcional pós-operatória ou pós-imobilização gessada de  patologia  osteomioarticular  com complicações neurovasculares afetando um membro,Masculino,6669,201842.46,30.27
20103662,Recuperação funcional pós-operatória ou pós-imobilização gessada de  patologia  osteomioarticular  com complicações neurovasculares afetando um membro,Feminino,7970,294457.21,36.95
20103662,Recuperação funcional pós-operatória ou pós-imobilização gessada de  patologia  osteomioarticular  com complicações neurovasculares afetando um membro,N. I.,174,3116.52,17.91
20103670,Recuperação funcional pós-operatória ou pós-imobilização gessada de  patologia  osteomioarticular  com complicações neurovasculares afetando mais de um membro,Masculino,4643,125691.399999999,27.07
20103670,Recuperação funcional pós-operatória ou pós-imobilização gessada de  patologia  osteomioarticular  com complicações neurovasculares afetando mais de um membro,Feminino,4969,122086.64,24.57
20103670,Recuperação funcional pós-operatória ou pós-imobilização gessada de  patologia  osteomioarticular  com complicações neurovasculares afetando mais de um membro,N. I.,55,1068.05,19.42
20103689,Retardo do desenvolvimento psicomotor,Masculino,70360,1514791.87000001,21.53
20103689,Retardo do desenvolvimento psicomotor,Feminino,144027,6479914.51000003,44.99
20103689,Retardo do desenvolvimento psicomotor,N. I.,2818,69812.86,24.77
20103697,Sequelas de traumatismos torácicos e abdominais,Masculino,4,1925,481.25
20103697,Sequelas de traumatismos torácicos e abdominais,Feminino,17,108.63,6.39
20103697,Sequelas de traumatismos torácicos e abdominais,N. I.,0,0,0
20103700,Sequelas em politraumatizados (em diferentes segmentos),Masculino,222,6177.55,27.83
20103700,Sequelas em politraumatizados (em diferentes segmentos),Feminino,224,13874.09,61.94
20103700,Sequelas em politraumatizados (em diferentes segmentos),N. I.,6,181.6,30.27
20103719,Sinusites,Masculino,4,52,13
20103719,Sinusites,Feminino,4,52,13
20103719,Sinusites,N. I.,0,0,0
20103727,Reabilitação  cardíaca supervisionada. Programa de 12 semanas. Duas a três sessões por semana (por sessão),Masculino,17,81458.5,4791.68
20103727,Reabilitação  cardíaca supervisionada. Programa de 12 semanas. Duas a três sessões por semana (por sessão),Feminino,10,228.9,22.89
20103727,Reabilitação  cardíaca supervisionada. Programa de 12 semanas. Duas a três sessões por semana (por sessão),N. I.,0,0,0
20103743,Exercícios de pleóptica,Masculino,0,0,0
20103743,Exercícios de pleóptica,Feminino,3,27.41,9.14
20103743,Exercícios de pleóptica,N. I.,0,0,0
20104014,Actinoterapia (por sessão),Masculino,0,0,0
20104014,Actinoterapia (por sessão),Feminino,4,45.04,11.26
20104014,Actinoterapia (por sessão),N. I.,0,0,0
20104022,Aplicação de hipossensibilizante - em consultório (AHC) exclusive o alérgeno - planejamento técnico para,Masculino,0,0,0
20104022,Aplicação de hipossensibilizante - em consultório (AHC) exclusive o alérgeno - planejamento técnico para,Feminino,1,33,33
20104022,Aplicação de hipossensibilizante - em consultório (AHC) exclusive o alérgeno - planejamento técnico para,N. I.,0,0,0
20104049,Cateterismo vesical em retenção urinária,Masculino,1468.5,80105.7300000003,54.55
20104049,Cateterismo vesical em retenção urinária,Feminino,1452,131321.530000001,90.44
20104049,Cateterismo vesical em retenção urinária,N. I.,50,2610.44,52.21
20104057,Cauterização química vesical,Masculino,5,3746.36,749.27
20104057,Cauterização química vesical,Feminino,10,3872.07,387.21
20104057,Cauterização química vesical,N. I.,2,100.1,50.05
20104065,Cerumen - remoção (bilateral),Masculino,170,20242.17,119.07
20104065,Cerumen - remoção (bilateral),Feminino,127,6014.88,47.36
20104065,Cerumen - remoção (bilateral),N. I.,6,237.98,39.66
20104073,Crioterapia (grupo de até 5 lesões),Masculino,66,2688.47,40.73
20104073,Crioterapia (grupo de até 5 lesões),Feminino,43,2647.98,61.58
20104073,Crioterapia (grupo de até 5 lesões),N. I.,0,0,0
20104081,"Curativos em geral com anestesia, exceto queimados",Masculino,676.5,28064.38,41.48
20104081,"Curativos em geral com anestesia, exceto queimados",Feminino,499.5,18320.17,36.68
20104081,"Curativos em geral com anestesia, exceto queimados",N. I.,3,17.64,5.88
20104090,Curativo de extremidades de origem vascular,Masculino,1278,83950.13,65.69
20104090,Curativo de extremidades de origem vascular,Feminino,543,41082.43,75.66
20104090,Curativo de extremidades de origem vascular,N. I.,9,2161.61,240.18
20104103,"Curativos em geral sem anestesia, exceto queimados",Masculino,867.3,35523.17,40.96
20104103,"Curativos em geral sem anestesia, exceto queimados",Feminino,828.5,26410.34,31.88
20104103,"Curativos em geral sem anestesia, exceto queimados",N. I.,20,791.78,39.59
20104111,Dilatação uretral (sessão),Masculino,812,97347.5299999999,119.89
20104111,Dilatação uretral (sessão),Feminino,151,16292.08,107.89
20104111,Dilatação uretral (sessão),N. I.,6,750.82,125.14
20104120,Fototerapia com UVA (PUVA) (por sessão),Masculino,713,17215.98,24.15
20104120,Fototerapia com UVA (PUVA) (por sessão),Feminino,3981,592817.61,148.91
20104120,Fototerapia com UVA (PUVA) (por sessão),N. I.,17,402.45,23.67
20104138,Imunoterapia específica - 30 dias - planejamento técnico,Masculino,1,33.6,33.6
20104138,Imunoterapia específica - 30 dias - planejamento técnico,Feminino,3,187.5,62.5
20104138,Imunoterapia específica - 30 dias - planejamento técnico,N. I.,0,0,0
20104146,Imunoterapia inespecífica - 30 dias - planejamento técnico,Masculino,29,1892.02,65.24
20104146,Imunoterapia inespecífica - 30 dias - planejamento técnico,Feminino,9,217.24,24.14
20104146,Imunoterapia inespecífica - 30 dias - planejamento técnico,N. I.,0,0,0
20104154,Instilação vesical ou uretral,Masculino,88,5363.41,60.95
20104154,Instilação vesical ou uretral,Feminino,85,5363.71,63.1
20104154,Instilação vesical ou uretral,N. I.,0,0,0
20104170,"Sessão de eletroconvulsoterapia (em sala com oxímetro de pulso, monitor de ECG, EEG), sob anestesia",Masculino,2468,387277.61,156.92
20104170,"Sessão de eletroconvulsoterapia (em sala com oxímetro de pulso, monitor de ECG, EEG), sob anestesia",Feminino,2497,428506.480000001,171.61
20104170,"Sessão de eletroconvulsoterapia (em sala com oxímetro de pulso, monitor de ECG, EEG), sob anestesia",N. I.,34,4629.93,136.17
20104189,Sessão de oxigenoterapia hiperbárica (por sessão de 2 horas),Masculino,5823,1941776.57,333.47
20104189,Sessão de oxigenoterapia hiperbárica (por sessão de 2 horas),Feminino,3317,1088980.14,328.3
20104189,Sessão de oxigenoterapia hiperbárica (por sessão de 2 horas),N. I.,65,22946.13,353.02
20104197,Sessão de psicoterapia de casal,Masculino,1,107.52,107.52
20104197,Sessão de psicoterapia de casal,Feminino,2,70,35
20104197,Sessão de psicoterapia de casal,N. I.,0,0,0
20104200,Sessão de psicoterapia de grupo (por paciente),Masculino,3608,175539.69,48.65
20104200,Sessão de psicoterapia de grupo (por paciente),Feminino,1843,80109.71,43.47
20104200,Sessão de psicoterapia de grupo (por paciente),N. I.,75,2880.64,38.41
20104219,Sessão de psicoterapia individual,Masculino,9796,632829.13,64.6
20104219,Sessão de psicoterapia individual,Feminino,5733,628426.44,109.62
20104219,Sessão de psicoterapia individual,N. I.,128,8145.93,63.64
20104227,Sessão de psicoterapia infantil,Masculino,126,17885.53,141.95
20104227,Sessão de psicoterapia infantil,Feminino,161,20154.31,125.18
20104227,Sessão de psicoterapia infantil,N. I.,0,0,0
20104235,Terapia inalatória - por nebulização,Masculino,133708,844466.759999994,6.32
20104235,Terapia inalatória - por nebulização,Feminino,142828,1339764.50999999,9.38
20104235,Terapia inalatória - por nebulização,N. I.,6568,37213.97,5.67
20104243,Terapia oncológica com altas doses - planejamento e 1º dia de tratamento,Masculino,622,465641.07,748.62
20104243,Terapia oncológica com altas doses - planejamento e 1º dia de tratamento,Feminino,512,624704.419999999,1220.13
20104243,Terapia oncológica com altas doses - planejamento e 1º dia de tratamento,N. I.,14,4811.27,343.66
20104251,Terapia oncológica com altas doses - por dia subsequente de tratamento,Masculino,1101,130699.98,118.71
20104251,Terapia oncológica com altas doses - por dia subsequente de tratamento,Feminino,979,80514.11,82.24
20104251,Terapia oncológica com altas doses - por dia subsequente de tratamento,N. I.,32,5412.12,169.13
20104260,Terapia oncológica com aplicação de medicamentos por via intracavitária ou intratecal  - por procedimento,Masculino,1272,337459.820000001,265.3
20104260,Terapia oncológica com aplicação de medicamentos por via intracavitária ou intratecal  - por procedimento,Feminino,828,709948.56,857.43
